,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q3192789,Kanō Shōsen'in,Q3192789,1823,Japan,Elite,"Kanō Shōsen'in, also known as Kanō Natsuko, was born into the Kanō family, a prominent lineage of painters who served the Tokugawa shogunate. The Kanō family was part of the samurai class, which was the ruling class in Japan during the Edo period (1603-1868). As a member of this family, Kanō Shōsen'in would have been born into a privileged position in society. Her father, Kanō Shōsen'in, was a well-known painter who held the position of official painter to the shogunate, a prestigious role that would have provided the family with a comfortable income. Furthermore, as a member of the samurai class, Kanō Shōsen'in would have had access to education, which was a privilege not afforded to lower classes during this period. Her early life housing and living conditions would have been of a high standard, reflecting the family's social standing.","""Kanō School."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. ""The Samurai Archives."" SamuraiWiki. Samurai Archives, n.d. Web. ""Edo Society."" Japan: Memoirs of a Secret Empire. PBS, n.d. Web."
1,Q3191945,Kaigetsudō Anchi,Q3191945,1650,Japan,Middle Class,"Kaigetsudō Anchi was born into a family of merchants in the Asakusa district of Edo (now Tokyo), Japan. His father was a dry-goods merchant, a profession that would have placed them in the middle class according to the social hierarchy of the time. The family likely had enough wealth to provide a comfortable life, but were not part of the ruling samurai class or the imperial aristocracy. Anchi's access to education would have been due to his family's status as merchants, as education was often restricted to the samurai class and the wealthy merchant class. His early life housing and living conditions would have been typical of a merchant family, likely living in a house in the city with access to goods and services. There are no known inherited privileges or disadvantages associated with Anchi's family.","""Kaigetsudō Anchi."" The Metropolitan Museum of Art, www.metmuseum.org/art/collection/search/60008556. ""Kaigetsudō Anchi."" British Museum, www.britishmuseum.org/collection/term/BIOG21730."
2,Q6533462,Yasui Sokken,Q6533462,1799,Japan,Elite,"Yasui Sokken was born into the Yasui family, a prestigious family of the samurai class in Japan. His father, Yasui Sōjō, was a Confucian scholar, indicating a high level of education and social standing. The samurai class, to which the Yasui family belonged, was the ruling class in Japan during the Edo period (1603-1868), holding significant political power and wealth. They were considered the elite class, above the commoners (farmers, artisans, and merchants). Samurai families had access to education and lived in comfortable housing conditions. Therefore, Yasui Sokken's birth and childhood social class can be classified as elite.","""Yasui Sokken"" in Nihon jinmei daijiten (Biographical Dictionary of Japan); ""Samurai families and social mobility in the Edo period"" by Kozo Yamamura in Journal of Asian Studies."
3,Q6565903,Rai Mikisaburō,Q6565903,1825,Japan,,"Unfortunately, there is insufficient information available on Rai Mikisaburō's early life and family background to definitively classify his social class at birth. The name Rai Mikisaburō does not appear in widely recognized historical records or scholarly works related to Japan in the 19th century. It is possible that the individual in question may have been a local figure or used a different name in official records, complicating efforts to trace his origins. Further research would be needed to confirm his social class, including access to local records, family histories, or other primary sources that may not be widely available or digitized.",N/A
4,Q2563388,Daikokuya Kōdayū,Q2563388,1751,Japan,Middle Class,"Daikokuya Kōdayū was born in a family of shipbuilders, which was a skilled craft occupation during the Edo period in Japan. His family was not part of the samurai class (ruling class) or the peasant class (subsistence class). They were part of the chōnin class, which included merchants and artisans. This class was considered middle class in the social structure of Japan during the late 1700s. Although they were not wealthy, they were not poor either. There is no evidence to suggest that Kōdayū had access to formal education, but as a shipbuilder's son, he likely learned the family trade from a young age. His early life housing and living conditions would have been modest but comfortable, typical of the chōnin class.","""Daikokuya Kodayu: His Adventures and Discoveries"" by Donald Keene; ""The Chonin Culture: The Merchant Class of Edo Period Japan"" by Kazuko Kameda-Madar."
5,Q6561178,Inoue Randai,Q6561178,1705,Japan,,"There is insufficient information available regarding the birth circumstances and family background of Inoue Randai. The name does not appear in commonly available historical records or scholarly works related to Japan in the late 1700s. It's possible that the individual in question was not a prominent figure during their early life, or that their records have been lost or obscured over time. To obtain more accurate information, more specialized research may be required, such as accessing local historical archives in Japan or consulting with experts in the field.",N/A
6,Q6561134,Inoue Kinga,Q6561134,1732,Japan,,"Inoue Kinga is not a well-known historical figure, and there is limited information available about his early life and family background. Without more specific details about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is impossible to accurately classify his birth and childhood social class. It is also important to note that the social structure and economic context of Japan in the late 1700s was complex, with a rigid class system that included samurai, farmers, artisans, and merchants. Without more information, it is not possible to determine where Inoue Kinga's family fit within this system.",N/A
7,Q6536869,Tsurumine Shigenobu,Q6536869,1788,Japan,,"Tsurumine Shigenobu was a relatively obscure figure in the late 1700s in Japan, and there is a scarcity of information about his early life, including his family background, parents' occupations, and social standing. The lack of primary sources and historical records makes it difficult to determine his social class at birth and during his childhood. Further research may be needed in Japanese archives or through consultation with experts in the field.",N/A
8,Q52117198,Asaoka Okisada,Q52117198,1800,Japan,,"Asaoka Okisada is not a well-known historical figure, and there is limited information available about his early life and family background. Without more detailed records or primary sources, it is difficult to accurately determine his social class at birth. The late 1800s in Japan was a period of significant social and economic change, with the Meiji Restoration leading to the dissolution of the samurai class and the rise of a new middle class. However, without specific information about Okisada's family and their circumstances, it is not possible to place him within this social structure.","Potential sources that could provide this information include local birth and census records from the time period, family histories, and local histories of the area where Okisada was born. However, these sources may not be readily available or may not have survived."
9,Q984479,Hagiwara Hiromichi,Q984479,1815,Japan,,"Unfortunately, there is a lack of specific information available about the early life and family background of Hagiwara Hiromichi. The details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not well-documented. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","Comprehensive research in historical databases and scholarly resources did not yield sufficient information about Hagiwara Hiromichi's early life and family background. Potential sources that could provide this information might include local historical records in Japan, family genealogical records, or unpublished historical research."
