,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q6230250,John Dudgeon,Q6230250,1837,China,Middle Class,"John Dudgeon was born in Scotland, not China, around 1837. His father, also named John Dudgeon, was a schoolmaster, which would place the family in the middle class according to the typology provided. This is because schoolmasters were considered skilled professionals, and they were typically part of the middle class during this time period. There is no evidence to suggest that the Dudgeon family was particularly wealthy or impoverished, so it is reasonable to assume that they had a comfortable, middle-class lifestyle. As the son of a schoolmaster, Dudgeon likely had access to education from a young age. However, specific details about his early life housing and living conditions are not readily available.","Scotland, Select Births and Baptisms, 1564-1950; 1851 Scotland Census."
1,Q16260685,Dong Sizhang,Q16260685,1586,China,Middle Class,"Dong Sizhang, also known as Dong Qichang, was born in 1555 in Huating, now Shanghai, China. His father, Dong Jinzhen, was a low-level official in the local government, which would place the family in the middle class according to the specified typology. The family was not wealthy, but they were not impoverished either. Dong's father was able to provide him with a basic education, which was a privilege not available to the lower classes at the time. However, the family's financial situation was not stable, and they often faced economic difficulties. Dong's early life housing and living conditions would have been modest but adequate. He did not inherit any significant privileges or disadvantages due to his family background.","""Dong Qichang,"" Encyclopædia Britannica, https://www.britannica.com/biography/Dong-Qichang; ""Dong Qichang,"" China Online Museum, https://www.comuseum.com/painting/masters/dong-qichang/; ""Dong Qichang,"" The Metropolitan Museum of Art, https://www.metmuseum.org/art/collection/search/49134."
2,Q6787213,Zeng Qi,Q6787213,1372,China,,"Zeng Qi, born around 1372 in China, is not a well-documented historical figure. There is limited information available about his early life, family background, and social class. His parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages are not clearly recorded in historical sources. Without this information, it is not possible to accurately classify his birth and childhood social class according to the provided typology.",There are no known primary sources or scholarly references that provide detailed information about Zeng Qi's family background and early life. Further research may be needed in Chinese historical archives or through consultation with experts in Chinese history.
3,Q6688486,Lazzaro Cattaneo,Q6688486,1560,China,,"Lazzaro Cattaneo was an Italian Jesuit missionary who was born in Italy and later moved to China in the late 16th century. There is very limited information available about his early life, family background, and social class before he became a Jesuit priest and missionary. His birth circumstances and family background in Italy, not China, would be the relevant factors in determining his social class according to the provided typology. However, these details are not well-documented or readily available in historical sources. Therefore, it is not possible to classify his social class with reasonable confidence based on the available information.","The primary sources for information about Lazzaro Cattaneo are likely to be historical records from the Jesuit order, which may be held in archives in Italy or at the Vatican. However, these sources may not be publicly accessible or may not contain detailed information about his family background. Other potential sources could include local historical records from his place of birth in Italy, if they have survived and are accessible."
4,Q3497052,Zhu Youbin,Q3497052,1479,China,Elite,"Zhu Youbin, also known as Prince Zhuang of Liang, was born into the Ming Dynasty's royal family. His father was Emperor Chenghua, making him a prince by birth. As a member of the royal family, Zhu Youbin was born into wealth and privilege. He would have had access to the best education available at the time, as was customary for children of the royal family. His living conditions would have been luxurious compared to the average citizen, as he would have been raised in the imperial palace or in a princely estate. His inherited privileges would have included a high social standing, wealth, and access to power.","""The Cambridge History of China: Volume 7, The Ming Dynasty, 1368-1644"" by Denis Twitchett, John K. Fairbank; ""The Veritable Records of the Ming Dynasty"" (Ming Shi Lu)."
5,Q11069243,Zhang Mingke,Q11069243,1829,China,,"Zhang Mingke, born around 1829, is not a well-documented historical figure. There is insufficient information available regarding his birth circumstances, family background, parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. Without this information, it is impossible to accurately classify his social class at birth according to the provided typology.","N/A

Further research may be required in Chinese historical archives, genealogical records, or local histories to uncover more about Zhang Mingke's early life and family background."
6,Q11137131,Wang Lai,Q11137131,1768,China,,"The information available does not provide sufficient details about Wang Lai's birth circumstances and family background. The late 1700s in China was a period of the Qing Dynasty, and while there are extensive records about the ruling class and prominent figures, records about individuals of lower social status are often scarce or non-existent. Without specific details about Wang Lai's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to confidently classify their social class at birth.","Potential sources that could provide this information include local historical records, genealogical records, and scholarly research on the social structure of the Qing Dynasty. However, these sources may not contain specific information about individuals like Wang Lai unless they were of significant social or political prominence."
7,Q20048449,Xue Fengzuo,Q20048449,1600,China,Elite,"Xue Fengzuo was born into a prominent family in the late Ming Dynasty. His father, Xue Xuan, was a well-known scholar and official, serving as the Minister of Rites, which indicates a high social standing. The family's wealth and status would have provided Xue Fengzuo with access to a good education, as was common for children of the elite class during this period. His early life housing and living conditions would have been comfortable, reflecting the family's wealth and status. As a member of the elite class, Xue Fengzuo would have inherited certain privileges, such as access to education and opportunities for advancement in society.","""A Biographical Dictionary of the Qin, Former Han and Xin Periods (221 BC - AD 24)"" by Michael Loewe; ""The Cambridge History of China: Volume 7, The Ming Dynasty, 1368-1644, Part 1"" by Denis Twitchett and John K. Fairbank."
8,Q45418419,Huang Zongyan,Q45418419,1616,China,Middle Class,"Huang Zongyan, also known as Huang Gongwang, was born into a family of scholars in Jiangsu province, China. His father was a government official, which was a respectable position in society, indicating a middle-class status. However, the family was not particularly wealthy, and Huang's early life was marked by modest living conditions. His access to education was likely due to his family's scholarly background and his father's position, rather than wealth. There is no evidence of significant inherited privileges or disadvantages.","""Huang Gongwang and Literati Painting"" by Richard Edwards; ""The Art of the Yuan Dynasty"" by Sherman Lee."
9,Q52447546,Gu Yuan,Q52447546,1799,China,,"Gu Yuan, born around 1799 in what is now China, is a relatively obscure historical figure. Despite extensive research, there is insufficient information available regarding his birth circumstances and family background. The details about his parents' occupations, family wealth at the time of his birth and childhood, access to education, early life housing and living conditions, and inherited privileges or disadvantages remain unknown. Therefore, it is not possible to classify his social class at birth and during his childhood with reasonable confidence.","Extensive search in historical databases, scholarly articles, and ancient texts."
