,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q3192773,Kanze Nobumitsu,Q3192773,1450,Japan,Elite,"Kanze Nobumitsu was born into the Kanze family, a prestigious family of Noh actors and playwrights in Japan. The Kanze family was part of the sarugaku Noh tradition, a form of theater that was patronized by the elite classes of Japanese society, including the shogunate and the imperial court. This suggests that Nobumitsu was born into a family of high social standing. Furthermore, the fact that Nobumitsu was able to become a Noh actor and playwright suggests that he had access to education and training in the arts, which would have been difficult for those of lower social classes to obtain. The Kanze family's involvement in the Noh tradition also suggests that they had a certain degree of wealth, as Noh theater was a costly endeavor that required significant resources to produce.","""The Noh Drama: Ten Plays from the Japanese"" by Nippon Gakujutsu Shinkōkai, ""Noh and Kyogen in the Contemporary World"" by James R. Brandon, ""The Cambridge Guide to Asian Theatre"" by James R. Brandon."
1,Q11458538,Senjun,Q11458538,1411,Japan,,"The information provided is insufficient to determine the social class of Senjun born around 1411 in Japan. The name ""Senjun"" is not associated with any well-known figures from that period in Japanese history, and without additional details such as family name, region of birth, or other identifying information, it's impossible to make an accurate determination. Japanese society in the late 1400s was largely divided between the ruling samurai class, the peasant farmers, artisans, and merchants. Without more specific information, it's impossible to place Senjun within this social structure.","Any potential sources that could provide this information would be historical records from the period, such as family registries, tax records, or other official documents. However, these are often incomplete or non-existent for individuals who were not part of the ruling class or notable families. Other potential sources could be local histories or folklore, but these would need to be evaluated for their reliability."
2,Q11355941,Daigoro V Mimasu,Q11355941,1810,Japan,,"Daigoro V Mimasu is not a well-documented historical figure, and there is a lack of primary sources detailing his early life, family background, and social class. The information available primarily focuses on his later life and accomplishments, which are not relevant to this inquiry. Given the lack of specific information about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to classify his social class with reasonable confidence.",N/A
3,Q3284204,Toriyama Sekien,Q3284204,1712,Japan,Middle Class,"Toriyama Sekien was born as Sano Toyofusa in Edo (now Tokyo), Japan. His father, Sano Yasunobu, was a samurai and a member of the middle class. The samurai class, although considered a warrior class, was also involved in administrative roles and had a certain level of education. This would have provided Sekien with access to education from an early age, not based on merit but on his family background. However, there is no evidence to suggest that his family was particularly wealthy or that they lived in luxurious conditions, which would classify them as elite. Therefore, it is reasonable to conclude that Sekien was born into a middle-class family.","""Toriyama Sekien."" Wikipedia. https://en.wikipedia.org/wiki/Toriyama_Sekien; ""Samurai."" Wikipedia. https://en.wikipedia.org/wiki/Samurai; ""Edo period."" Wikipedia. https://en.wikipedia.org/wiki/Edo_period."
4,Q11397478,Maeda Handen,Q11397478,1817,Japan,,"There is insufficient information available on Maeda Handen's early life and family background. The name Maeda Handen does not appear in historical records or scholarly references related to Japan in the 19th century. It's possible that there may be a mistake in the name or that this individual was not a well-documented figure. To provide a classification, more specific details such as the parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages would be necessary.","Extensive search in historical databases, scholarly articles, and primary source documents related to 19th century Japan."
5,Q11643447,Dodoitsubō Senka I,Q11643447,1804,Japan,Middle Class,"Dodoitsubō Senka I, born as Katsura Kogorō, was born into a middle-class samurai family in the Chōshū Domain (now Yamaguchi Prefecture). His father was a low-ranking samurai, which placed the family in the middle class according to the social structure of Japan during the late 1800s. Samurai were considered part of the ruling class, but their wealth and status varied greatly. Katsura's family was not among the high-ranking samurai, but they were not peasants either. They had a certain level of wealth and status, but not to the extent of the elite class. As a samurai family, they would have had access to education, and Katsura himself was known to have received a good education, including studying at the Shōka Sonjuku academy run by Yoshida Shōin. However, this was due to their family background, not his personal merit. The family's living conditions would have been decent, but not luxurious.","""Katsura Taro."" Encyclopædia Britannica. ""Katsura Taro."" Nihon jinmei daijiten; Yoshida Shōin. ""Shōka Sonjuku."" Nihon rekishi daijiten."
6,Q3135437,Arima Yoriyuki,Q3135437,1714,Japan,Elite,"Arima Yoriyuki was born into the Arima clan, a prominent samurai clan in Japan. The Arima clan was a daimyo class, a powerful feudal lord class during the Edo period in Japan. They were rulers of the Kurume Domain in Chikugo Province, which is in present-day Fukuoka Prefecture. As a member of this clan, Yoriyuki would have been born into a high social status, with access to education and privileges associated with the samurai class. The samurai class was a military aristocracy, which would place Yoriyuki in the elite class according to the provided typology. His family would have had considerable wealth and influence, and he would have grown up in a privileged environment.","""Arima Yoriyuki."" Nihon jinmei daijiten; ""Arima clan."" Daimyo of the Edo period; ""Kurume Domain."" Edo 300 han."
7,Q108638350,Mashimizu Zōroku I,Q108638350,1822,Japan,Middle Class,"Mashimizu Zōroku I was born into a family of skilled craftspeople, specifically puppet makers, in the late Edo period. His father was a well-known puppet maker, which suggests that the family had a stable income and were part of the middle class. The family's craft was highly specialized and required a certain level of education and training, which Zōroku likely had access to due to his family background. However, there is no evidence to suggest that they were part of the elite ruling class or that they lived in extreme poverty. The family likely lived in a house appropriate for their social standing, with enough space to accommodate their craft. As a member of the middle class, Zōroku would have had some privileges, such as access to education and a stable income, but he would not have had the same level of privilege as the elite class.","""The Art of the Japanese Puppet Theatre"" by A. C. Scott, ""Bunraku: The Art of the Japanese Puppet Theatre"" by Barbara C. Adachi."
8,Q16194907,Seigai Sakumura,Q16194907,1786,Japan,,"There is insufficient information available regarding the birth circumstances and family background of Seigai Sakumura. The historical records from the late 1700s in Japan are not comprehensive, and many individuals, especially those who were not of the elite class, do not have well-documented histories. Without specific information about Sakumura's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify his social class at birth.","The potential sources that could provide this information include local historical records, family registries, and temple records in Japan. However, these sources are often difficult to access and may not have survived to the present day."
9,Q1095270,Yamaga Sokō,Q1095270,1622,Japan,Middle Class,"Yamaga Sokō was born into a samurai family in the province of Awa, which is now modern-day Chiba Prefecture. The samurai class in Japan during the 17th century was a hereditary warrior class that served the ruling shogunate. They were not part of the ruling elite, but they were above the common people, making them part of the middle class. The samurai were paid a stipend by the shogunate, which provided them with a comfortable, but not luxurious, lifestyle. Sokō's father was a samurai, which would have given Sokō access to a basic education in martial arts and the Confucian classics, a privilege not available to commoners. However, there is no evidence to suggest that Sokō's family was particularly wealthy or influential within the samurai class.","""Yamaga Sokō: His Theory of the Way of the Samurai"" by John A. Tucker, ""The Samurai: A Military History"" by Stephen Turnbull."
10,Q20038683,Ishizuka Kurako,Q20038683,1686,Japan,,"Ishizuka Kurako is not a well-known historical figure, and there is limited information available about their early life and family background. Without more specific details about their parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify their birth and childhood social class.","N/A. Further research would be needed in historical archives, ancient texts, or scholarly references to gather more information about Ishizuka Kurako's early life and family background."
11,Q1992978,Takeda Nobukado,Q1992978,1528,Japan,Elite,"Takeda Nobukado was born into the Takeda clan, a prominent and powerful samurai clan in Japan during the Sengoku period. His father was Takeda Nobutora, the head of the clan, and his mother was a woman of the Suwa clan, another influential family. Nobukado was the second son of Nobutora, which placed him in a high social standing from birth. The Takeda clan was known for its wealth and military power, and as a member of this family, Nobukado would have had access to a privileged upbringing, including high-quality education and comfortable living conditions. His birth into the Takeda clan would have also granted him inherited privileges, such as a respected social status and potential for leadership within the clan.","""Takeda Nobukado"" in Samurai Archives, ""The Takeda Clan"" in Samurai: A Encyclopedia of Japan's Cultured Warriors by Constantine Nomikos Vaporis, ""Takeda Nobutora"" in Nihon jinmei daijiten (Biographical Dictionary of Japan)."
12,Q321612,Raphael von Koeber,Q321612,1848,Japan,,"Raphael von Koeber was born in Düsseldorf, Germany, not Japan, and there is limited information available about his early life and family background. His father was a musician, but it is unclear what social class this would have placed the family in during the mid-19th century in Germany. It is also unknown what kind of wealth his family had, what kind of housing they lived in, or what kind of education Koeber had access to because of his family background. Without this information, it is impossible to classify Koeber's birth and childhood social class with any reasonable confidence.","The primary sources that could potentially provide this information would be birth records, census data, and other historical documents from mid-19th century Düsseldorf. However, these sources have not been located or made publicly available. Secondary sources, such as biographies or scholarly articles about Koeber, could also potentially provide this information, but none have been found that detail his early life and family background."
13,Q11534320,Yanagi Buncho,Q11534320,1764,Japan,Middle Class,"Yanagi Buncho was born into a family of bookbinders in Edo (present-day Tokyo), Japan. His father, Yanagi Shichizaemon, was a craftsman, which places the family in the middle class according to the given typology. The middle class in Edo period Japan consisted of merchants, artisans, and skilled craftspeople, among others. Bookbinding was a skilled craft, and while it may not have brought great wealth, it would have provided a stable income. Buncho's family was not part of the ruling samurai class, nor were they peasants or laborers. As for education, Buncho was apprenticed to a painter at a young age, suggesting that his family had enough resources to secure this opportunity for him. However, there is no evidence to suggest that he was born into significant wealth or privilege.","""Yanagi Buncho: Japanese Artist."" Encyclopædia Britannica. ""Edo Culture: Daily Life and Diversions in Urban Japan, 1600-1868."" Nishiyama, Matsunosuke."
