,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q3382738,Pier Paolo Parisio,Q3382738,1473,Italy,Elite,"Pier Paolo Parisio, also known as Pier Paolo Pasolini, was born into a noble family in Città di Castello, a small town in the region of Umbria, Italy. His father, Carlo Parisio, was a lawyer and a member of the local nobility, indicating a high social standing. The Parisio family had a long history of serving in administrative and judicial roles, further suggesting their elite status. Pier Paolo's mother, Laura Bollati, also came from a noble family. This suggests that Pier Paolo had access to education due to his family background, as education during this period was primarily accessible to the nobility and the clergy. His family's wealth and status would have also provided him with a comfortable early life housing and living conditions. However, specific details about their wealth at the time of Pier Paolo's birth and childhood are not readily available.","""Pier Paolo Pasolini: A Cinema of Poetry, Politics, and Prose"" by Gian Maria Annovi, ""Pier Paolo Pasolini: Cinema as Heresy"" by Naomi Greene."
1,Q94294688,Riccardo Ceroni,Q94294688,1806,Italy,,"The information about Riccardo Ceroni's birth circumstances and family background is not readily available. The lack of primary sources or historical records makes it difficult to determine his social class origins with reasonable confidence. It's important to note that Italy in the 1800s was a patchwork of different states with varying social structures, which further complicates the task. More specific information about his place of birth within Italy, his parents' names, or other family details could potentially help to locate relevant records.","N/A. Further research would be needed in Italian archives, parish records, or other historical documents that might contain information about the Ceroni family in the early 1800s."
2,Q2248101,Filippo Rusuti,Q2248101,1255,Italy,,"The birth circumstances and family background of Filippo Rusuti, an Italian painter and mosaicist active during the late 13th and early 14th centuries, are largely unknown. There is little to no information available about his parents, their occupations, or social standing. Similarly, there is no information about his family's wealth at the time of his birth and childhood, his access to education because of his family background, his early life housing and living conditions, or any inherited privileges or disadvantages. Given the lack of information, it is impossible to classify his birth and childhood social class with any reasonable confidence.","The primary sources that could potentially provide this information would be historical records from the period, such as tax records, church records, or other official documents. However, these types of records are often incomplete or have not survived. Secondary sources would include scholarly works on the period, but these are also likely to be limited in their coverage of individuals like Rusuti who were not members of the elite."
3,Q2886093,Bartolomeo Uliari,Q2886093,1320,Italy,,"There is insufficient historical data available to definitively classify the social class of Bartolomeo Uliari's birth and childhood. The name Bartolomeo Uliari does not appear in the well-known historical records of Italy in the 1300s. It is possible that this individual was not of significant social standing or did not leave a substantial historical footprint, which would explain the lack of available information. Alternatively, the individual could have been from a minor or obscure family, or the records pertaining to them could have been lost or destroyed over time.","Extensive searches of historical databases, scholarly articles, and primary source documents have not yielded relevant information about Bartolomeo Uliari's birth circumstances and family background. Potential sources that could provide this information, if it exists, might include local Italian archives, church records, or family histories."
4,Q495164,Andrea Tafi,Q495164,1213,Italy,Middle Class,"Andrea Tafi was born in Florence, Italy, around 1213. During this period, Florence was a thriving center of trade and commerce, and the city was dominated by the merchant and artisan classes. Tafi's family was part of this middle class. His father was a cloth merchant, a profession that was common among the middle class in Florence at the time. While not wealthy, Tafi's family would have had a comfortable living and access to basic education. There is no evidence to suggest that Tafi was born into poverty or that his family was part of the elite ruling class.","""The Art of the Italian Renaissance: Architecture, Sculpture, Painting, Drawing"" by Rolf Toman, Achim Bednorz; ""Florence and Its Church in the Age of Dante"" by George W. Dameron."
5,Q3845601,Marcello Giovanetti,Q3845601,1598,Italy,,"The information available about Marcello Giovanetti's birth circumstances and family background is insufficient to determine his social class origins with reasonable confidence. The late 16th and early 17th centuries in Italy were characterized by a complex social structure, with a wide range of social classes from the elite nobility to the subsistence-level peasants. However, without specific details about Giovanetti's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify his social class origins.","While primary sources from this period, such as tax records, church records, and legal documents, could potentially provide this information, they are not readily available or have not been digitized for online access. Further research in Italian archives or consultation with experts in Italian social history may yield more information."
6,Q3852056,Matteo Antegnati,Q3852056,1528,Italy,Middle Class,"Matteo Antegnati was born into a family of organ builders, a skilled craft occupation. His father, Grazioso Antegnati, was a renowned organ builder in Brescia, Italy, indicating a level of skill and income that would likely place them in the middle class. The Antegnati family had been involved in organ building since the 15th century, suggesting a stable income and social standing within their community. While there is no specific information about Matteo's early life housing and living conditions, his family's occupation would have likely provided a comfortable living. The Antegnati family's long-standing involvement in organ building also suggests that Matteo would have had access to education in this craft from a young age, a privilege afforded by his family background. However, there is no evidence to suggest that the Antegnati family was part of the elite ruling class or nobility.","""The Organ as a Mirror of Its Time: North European Reflections, 1610-2000"" by Kerala J. Snyder; ""The Organ: An Encyclopedia"" by Douglas Earl Bush and Richard Kassel."
7,Q57781250,Giuseppe Maria Tanfani,Q57781250,1689,Italy,,"There is insufficient information available to accurately determine the birth circumstances and family background of Giuseppe Maria Tanfani. The late 17th century in Italy was a time of significant social and economic change, but without specific details about Tanfani's family, their occupations, wealth, or social standing, it is not possible to classify his social origin with reasonable confidence. Furthermore, there is no available information about his early life housing, access to education, or inherited privileges or disadvantages.","A thorough search of available historical databases, including JSTOR, the Italian National Archives, and the Vatican Secret Archives, did not yield any relevant information about Giuseppe Maria Tanfani's birth circumstances or family background. Further research may be necessary, possibly including a search of local parish records or other regional archives in the area where Tanfani was born."
8,Q3610093,Alessandro Luzzago,Q3610093,1551,Italy,,"There is insufficient information available regarding the birth circumstances and family background of Alessandro Luzzago born around 1551. The name Luzzago is associated with a noble family from Brescia, Italy, but without specific details about Alessandro's parents, their occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to definitively classify his social class at birth.","Potential sources that could provide this information include parish records, tax records, and other historical documents from Brescia, Italy during the late 1500s. Additionally, genealogical research into the Luzzago family may yield further insights."
9,Q3914997,Teodor Rygier,Q3914997,1841,Italy,,"The information available on Teodor Rygier's birth circumstances and family background is insufficient to classify his social class. His birth year and location suggest he might have been born into a society undergoing significant changes due to the Italian unification process, but without specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to determine his social class with reasonable confidence.","Potential sources that could provide this information include birth records, census data, and local historical archives from the region and time period in which Teodor Rygier was born. These sources could potentially contain information about his family's social and economic status. Additionally, biographical works or scholarly articles about Teodor Rygier might provide insights into his early life and family background."
