,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q1069768,Murong Chui,Q1069768,326,China,Elite,"Murong Chui was born into the Xianbei ethnic group, specifically the Murong clan, which was a prominent and powerful clan in northern China during the Sixteen Kingdoms period. His father, Murong Huang, was the founder of the Former Yan state, making Murong Chui a prince by birth. This indicates that his family was part of the ruling class, with significant wealth and power. Given his family's status, it is likely that Murong Chui had access to education and lived in comfortable conditions. His inherited privileges would have included a claim to leadership and a high social standing.","""A Comprehensive Mirror to Aid in Government (Zizhi Tongjian)"" by Sima Guang, ""Book of Jin (Jin Shu)"" by Fang Xuanling, ""Book of Wei (Wei Shu)"" by Wei Shou."
1,Q7967473,Wang Jia,Q7967473,400,China,Elite,"Wang Jia was born into a wealthy and influential family, which was part of the Chinese aristocracy during the Southern and Northern Dynasties period. His father, Wang Xianzhi, was a high-ranking official, serving as the governor of Yuzhang Commandery. This position would have provided the family with significant wealth and social standing. Wang Jia's family was able to afford a good education for him, which was a privilege typically reserved for the elite class. The family's wealth and social standing would have also provided them with comfortable living conditions and numerous inherited privileges.","""Book of Jin"" (Jin Shu), ""Book of Southern Qi"" (Nan Qi Shu), ""Zizhi Tongjian"" by Sima Guang."
2,Q3820677,Xu Pu,Q3820677,1428,China,Middle Class,"Xu Pu was born into a family of scholars, which was a respected position in the social hierarchy of 15th-century China. His father was a teacher, which provided the family with a stable income and a certain level of social standing. This also allowed Xu Pu access to education from an early age, which was a privilege not available to everyone in society at the time. The family's wealth was likely moderate, as teachers were not among the wealthiest classes but were also not among the poorest. The family likely lived in a comfortable home suitable for a family of their standing. While Xu Pu did not inherit any significant privileges or disadvantages due to his birth, his family's position as scholars would have afforded him certain opportunities, such as access to education, that were not available to everyone.","Historical records from the Ming Dynasty, scholarly articles on the social structure of 15th-century China."
3,Q25259,Dalai Lama 02 Gendun Gyatso,Q25259,1476,China,Elite,"Gendun Gyatso, the second Dalai Lama, was born into a nomadic family in the region of Tibet, which was a distinct cultural and political entity separate from China during the late 1400s. His family was part of the ruling class, as his father was a chieftain. This would have provided him with a certain level of inherited privilege, including access to education and comfortable living conditions. However, it's important to note that the social structure of Tibet during this time was not strictly hierarchical, and the lines between social classes were often blurred. Nevertheless, his father's position as a chieftain would have placed their family within the elite class.","""The Dalai Lamas: A Visual History"" by Martin Brauen; ""The Story of Tibet: Conversations with the Dalai Lama"" by Thomas Laird."
4,Q468709,Yuan Zhen,Q468709,779,China,Elite,"Yuan Zhen was born into a family of the ruling class, indicating that he was of the elite social class. His father, Yuan Zhen, was a high-ranking official in the Tang Dynasty, serving as the Minister of Rites. This position was one of the Nine Ministers, the key advisors and assistants to the emperor, indicating a high social status. Yuan Zhen's family was therefore part of the aristocracy, with access to wealth, education, and privileges. His early life would have been characterized by a comfortable living environment and access to education, which was often restricted to the elite class during this period.","""Yuan Zhen."" Encyclopædia Britannica. Encyclopædia Britannica, inc. Available at: https://www.britannica.com/biography/Yuan-Zhen. ""The Nine Ministers."" Wikipedia. Available at: https://en.wikipedia.org/wiki/Nine_Ministers."
5,Q45520013,Wang Peihua,Q45520013,1767,China,,"Unfortunately, there is not enough information available to definitively classify the birth and childhood social class of Wang Peihua according to the provided typology. Wang Peihua is not a well-known historical figure, and there is a lack of primary sources detailing their early life and family background. Without specific information on their parents' occupations and social standing, family wealth at the time of birth and childhood, access to education due to family background, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to make an accurate classification.",N/A
6,Q3570976,Xie Shichen,Q3570976,1488,China,Middle Class,"Xie Shichen was born in Suzhou, a city known for its thriving commerce and culture during the Ming Dynasty. His family was not of the ruling class or nobility, but they were not subsistence-level peasants or laborers either. His father was a painter, a profession that would have required a certain level of skill and education, suggesting a middle-class status. The family's wealth is not well-documented, but the fact that Xie Shichen was able to study painting from a young age suggests that they had enough resources to provide him with an education. There is no record of any inherited privileges or disadvantages.","""The Art of the Ming Dynasty"", Metropolitan Museum of Art; ""The Cambridge History of China: Volume 7, The Ming Dynasty, 1368-1644"", Cambridge University Press."
7,Q11105471,Lin Ji,Q11105471,1660,China,,"The information about Lin Ji's birth circumstances and family background is not readily available. The late 1600s was a period of transition in China, from the Ming Dynasty to the Qing Dynasty, and records from this time are not always complete or accessible. Lin Ji's family background, including the occupations of his parents, their social standing, and their wealth, is not documented in the available sources. Similarly, there is no information about Lin Ji's access to education, early life housing and living conditions, or inherited privileges or disadvantages. Without this information, it is not possible to classify Lin Ji's social class at birth and during his childhood.","The primary sources that might provide this information include local government records, family genealogies, and contemporary writings. However, these sources are not always reliable, and they may not have survived to the present day. Secondary sources, such as scholarly articles and books, might also provide information, but they are dependent on the availability and accuracy of the primary sources."
8,Q45427526,He Shi,Q45427526,1228,China,,"The specific details about He Shi's birth circumstances and family background are not readily available in historical records. He Shi, also known as He Mengchao, was a prominent figure in Chinese history, particularly known for his poetry and calligraphy. However, the details of his early life, including his parents' occupations, family wealth, access to education, and living conditions, are not well-documented. This lack of information makes it difficult to classify his social class at birth and during his childhood.","The primary sources that might provide more information about He Shi's early life could include historical texts from the Yuan Dynasty, scholarly articles on He Shi, and biographical works on Chinese poets and calligraphers. However, these sources are not readily accessible or may not exist."
9,Q52447546,Gu Yuan,Q52447546,1799,China,,"Gu Yuan, born around 1799 in China, is not a well-documented historical figure. There is insufficient information available about his birth circumstances, family background, and early life to accurately classify his social class according to the provided typology. Information about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages is not readily available. It is also important to note that the social structure and economic context of China in the late 1700s was complex and varied greatly by region, further complicating this classification.","There are no known primary sources or scholarly references that provide detailed information about Gu Yuan's early life and family background. Potential sources that could provide this information include local historical records, genealogical records, or scholarly works on the social history of China in the late 1700s. However, these sources have not been identified at this time."
