,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q8017853,William Russell,Q8017853,1821,United Kingdom,Middle Class,"William Howard Russell, born in 1821 in Tallaght, Ireland, was the son of John Russell and Mary Kelly. His father, John, was a publisher and bookseller, which would place the family in the middle class according to the provided typology. This is because the occupation of a publisher and bookseller falls under the category of merchants, which is a middle-class occupation. Furthermore, Russell was educated at the private boarding school, Reverend Dr. Huddart's Grammar School, indicating that his family had the means to afford such an education, further supporting their middle-class status. However, there is no evidence to suggest that the family was part of the elite or subsistence classes.","""William Howard Russell."" Encyclopedia of World Biography, 2nd ed., vol. 13, Gale, 2004, pp. 353-354. Gale Virtual Reference Library."
1,Q4800650,Arthur West Haddan,Q4800650,1816,United Kingdom,,"Arthur West Haddan is not a well-documented historical figure, and there is a lack of primary sources available that detail his early life, family background, and social class origins. Without this information, it is not possible to definitively classify his birth and childhood social class according to the provided typology. Further research would be needed to uncover more about his family's occupations, wealth, access to education, living conditions, and any inherited privileges or disadvantages.",N/A
2,Q3185688,Joseph Townsend,Q3185688,1739,United Kingdom,Middle Class,"Joseph Townsend was born into a family of physicians, which would place them in the middle class according to the typology provided. His father, Chauncy Townsend, was a doctor. This profession would have provided a stable income and a certain level of social standing. It is also likely that Townsend had access to education because of his family background, as his father's profession would have valued and possibly required a certain level of education. However, there is no evidence to suggest that the family was particularly wealthy or that they lived in luxurious conditions. Therefore, it is reasonable to classify Townsend's birth and childhood social class as middle class.","""Joseph Townsend (1739-1816): A Forgotten Social Commentator"", by A. M. C. Waterman, published in History of Political Economy, 2002."
3,Q18528102,Harry Coningsby,Q18528102,1614,United Kingdom,Elite,"Harry Coningsby was born into the Coningsby family, a well-established and influential family in Herefordshire, England. His father, Thomas Coningsby, was a member of the English Parliament and a prominent figure in the local gentry. The Coningsby family was known to own significant landholdings, including the Hampton Court estate in Herefordshire, indicating a high level of wealth at the time of Harry's birth and throughout his childhood. Given the family's status and wealth, it is likely that Harry had access to education, as was typical for children of the elite class during this period. His early life housing and living conditions would have been comfortable, reflecting the family's wealth and social standing. As a member of the Coningsby family, Harry would have inherited certain privileges, including social connections and potential political influence.","1. ""The History of Parliament: the House of Commons 1604-1629,"" edited by Andrew Thrush and John P. Ferris, 2010.
2. ""The Coningsby Family and their Estate in Herefordshire, 1870-1931,"" by Nigel Goose, in ""The Agrarian History of England and Wales: Volume 7, 1850-1914, Part 2,"" edited by E. J. T. Collins, 2000."
4,Q5077219,Charles Eastlake,Q5077219,1836,United Kingdom,Middle Class,"Charles Eastlake was born in Plymouth, Devon, England in 1836. His father, Charles Lock Eastlake, was a notable painter, gallery director, and President of the Royal Academy, which suggests a middle-class background. His mother, Elizabeth Eastlake, was a writer, translator, and art critic. The family's involvement in the arts and intellectual pursuits suggests a level of financial stability and access to education, which are typical of the middle class. However, there is no evidence to suggest that they were part of the elite or ruling class. Charles Eastlake's early life would have been spent in a comfortable, but not luxurious, environment with access to education and cultural resources.","""Charles Eastlake."" Oxford Dictionary of National Biography. Oxford University Press, 2004; ""Charles Lock Eastlake."" Oxford Dictionary of National Biography. Oxford University Press, 2004."
5,Q5344541,Edward Mote,Q5344541,1797,United Kingdom,Subsistence,"Edward Mote was born into a family of very modest means. His parents, who were innkeepers in London, often neglected him, and he reportedly spent much of his time on the streets. There is no evidence to suggest that his family had any significant wealth or that he had access to a formal education due to his family background. His early life was marked by hardship and poverty, and he was apprenticed to a cabinetmaker at a young age, suggesting that his family was of the working class.","""Edward Mote: His Life and Hymns"" by J.R. Broome; ""The Hymns of Edward Mote"" by Kenneth H. Good."
6,Q2850565,Anna Lea Merritt,Q2850565,1844,United Kingdom,Middle Class,"Anna Lea Merritt was born in Philadelphia, United States, in 1844, but her family moved to England when she was young. Her father, Henry Merritt, was a physician, which would place the family in the middle class according to the typology provided. The profession of a physician during the late 1800s would have provided a comfortable income, allowing the family to maintain a middle-class lifestyle. This is further supported by the fact that Anna was able to pursue an education in art, which would have required some level of financial stability. However, there is no evidence to suggest that the family was part of the elite or ruling class, nor were they struggling for subsistence.","""Anna Lea Merritt."" The National Museum of Women in the Arts. https://nmwa.org/art/artists/anna-lea-merritt/; ""Anna Lea Merritt."" Oxford Dictionary of National Biography. https://www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-37718."
7,Q20821103,David Hughes,Q20821103,1794,United Kingdom,,"Unfortunately, there is insufficient information available to definitively classify the birth and childhood social class of David Hughes born around 1794 in the United Kingdom. The name David Hughes was quite common during this time period, and without additional identifying information such as parents' names, place of birth, or other family details, it is challenging to locate specific historical records. Furthermore, records from the late 18th century can be sparse or incomplete, particularly for individuals who were not part of the elite class.","General historical records and census data from the United Kingdom in the late 1700s. Further research could potentially be conducted through local parish records, tax records, or wills and probate records if more specific identifying information becomes available."
8,Q49899276,John Henry Leonard,Q49899276,1834,United Kingdom,,"Without specific historical records or primary sources detailing the early life, family background, and social circumstances of John Henry Leonard, it is not possible to accurately determine his social class at birth. The name John Henry Leonard is relatively common and without additional details such as his parents' names, place of birth, or other identifying information, it is challenging to locate the correct individual in historical records.","Potential sources that could provide this information include census records, birth and baptism records, marriage records, and other historical documents from the United Kingdom in the 1800s. These could be found in national or local archives, libraries, or online databases such as Ancestry.com or Findmypast."
9,Q704285,Luke Foxe,Q704285,1586,United Kingdom,Middle Class,"Luke Foxe was born in Kingston-upon-Hull, England, around 1586. His father, Richard Foxe, was a mariner and a member of the Trinity House of Kingston-upon-Hull, a guild for seafarers. This suggests that the Foxe family was part of the middle class, as mariners and guild members typically belonged to this social stratum during the late 1500s in England. There is no evidence to suggest that the Foxe family was particularly wealthy or impoverished, and Luke Foxe's access to education seems to have been typical for a middle-class child of his time. He was educated at the Free School in Hull, which was funded by the local government and provided education to the children of the town's middle class. His early life housing and living conditions are not well-documented, but it can be inferred from his father's occupation and guild membership that they were likely adequate for a middle-class family of the period.","- ""Luke Foxe."" Dictionary of Canadian Biography, vol. 1, University of Toronto/Université Laval, 2003.
- ""Trinity House of Kingston-upon-Hull."" Hull Trinity House, www.trinityhousehull.org.uk.
- ""Education in Elizabethan England."" The British Library, www.bl.uk."
