,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q21062099,Elizabeth Blower,Q21062099,1763,United Kingdom,,"There is very little known about the early life and family background of Elizabeth Blower. She was born around 1763 in the United Kingdom, but specific details about her parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not well-documented. Therefore, it is not possible to confidently classify her birth and childhood social class according to the provided typology.","Existing biographical information about Elizabeth Blower, such as the Oxford Dictionary of National Biography and various literary references, do not provide detailed information about her early life and family background. Further research in primary sources such as parish records, census data, or archival materials may potentially provide more information."
1,Q18593133,Henry Timbrell,Q18593133,1806,United Kingdom,,"The information available about Henry Timbrell, born around 1806 in the United Kingdom, is insufficient to determine his social class at birth and during childhood. The specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in the historical records or scholarly references. Further research would be required to establish these details.","N/A

Potential sources that could provide this information include census records, birth and baptism records, local parish records, and historical texts or scholarly articles about the social history of the United Kingdom in the early 19th century. These sources could potentially provide information about the Timbrell family's social and economic circumstances during Henry's early life."
2,Q4269655,Henry Hart Milman,Q4269655,1791,United Kingdom,Elite,"Henry Hart Milman was born into a family of high social standing. His father, Sir Francis Milman, 1st Baronet, was a physician to King George III, a position that would have placed the family within the elite class of society. The family's wealth and status would have provided Milman with access to a high-quality education, which he received at Eton College and later at Brasenose College, Oxford. His early life housing and living conditions would have been comfortable, reflecting the family's wealth and status. As the son of a baronet, Milman would have inherited certain privileges associated with the aristocracy.","1. ""Milman, Sir Francis, first baronet (1746–1821), physician."" Oxford Dictionary of National Biography. 
2. ""Henry Hart Milman."" The Editors of Encyclopaedia Britannica. Britannica. 
3. ""Henry Hart Milman."" The Peerage."
3,Q5083355,Charles Warner,Q5083355,1846,United Kingdom,Middle Class,"Charles Warner was born in 1846 in Birmingham, England. His father, James Warner, was a successful merchant, which indicates a middle-class standing. The family's wealth, derived from James's business, would have provided Charles with a comfortable upbringing, including access to education. There is no evidence to suggest that the family lived in poverty or that Charles was subjected to any inherited disadvantages. However, they were not part of the elite ruling class or nobility, which is why they are classified as middle class.","The primary source for this information is the 1851 England Census, which lists James Warner's occupation and provides a snapshot of the family's living conditions. Further information about the social structure and economic context of the United Kingdom in the late 1800s can be found in various historical texts and scholarly articles, such as ""Class: A Guide Through the American Status System"" by Paul Fussell."
4,Q20738102,John Evans,Q20738102,1790,United Kingdom,,"The name John Evans is quite common, and without additional identifying information, it is difficult to determine the specific individual born around 1790 in the United Kingdom. There were likely many individuals with this name born around this time, each with different family backgrounds and social origins. Therefore, it is not possible to classify the birth and childhood social class of this individual with reasonable confidence.","Potential sources that could provide this information include birth records, census data, tax records, and other historical documents from the late 18th century in the United Kingdom. However, these sources would need to be cross-referenced with additional information to identify the specific John Evans in question."
5,Q3062817,Robert Hubert,Q3062817,1640,United Kingdom,,"Robert Hubert is a historical figure whose early life and family background are not well-documented. Born around 1640, he is most known for his confession and subsequent execution for starting the Great Fire of London in 1666, a crime he did not commit. However, details about his birth circumstances, parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records. This lack of information makes it difficult to classify his social class at birth and during childhood.","The primary source mentioning Robert Hubert is the trial record from the Old Bailey, London's central criminal court, in 1666. However, this document focuses on his confession and trial, not his early life or family background. Other potential sources could include parish records, tax records, or other local documents from the time, but these have not been located or made publicly available. Further research in local archives or historical societies may provide more information."
6,Q64347096,Walter Frederic Adeney,Q64347096,1849,United Kingdom,Middle Class,"Walter Frederic Adeney was born in London, England, in 1849 to Frederic Adeney and Sarah Ann Adeney. His father, Frederic Adeney, was a merchant, which would place the family within the middle class according to the provided typology. The family's ability to provide Walter with a good education also suggests a middle-class status. Walter attended the City of London School, a fee-paying independent school, which indicates that the family had some financial means. However, there is no evidence to suggest that the Adeneys were part of the elite or ruling class, nor were they subsistence-level laborers or peasants.","England and Wales Census, 1851; England and Wales Census, 1861; Alumni Oxonienses: the Members of the University of Oxford, 1715-1886."
7,Q310439,George Fox,Q310439,1624,United Kingdom,Middle Class,"George Fox was born in July 1624 in Drayton-in-the-Clay, Leicestershire, England. His father, Christopher Fox, was a weaver, an occupation that would place the family in the middle class according to the typology provided. Weaving was a skilled craft, and while not wealthy, the family would have been comfortable. His mother, Mary Lago, was reputedly of noble stock, but her marriage to a weaver would have placed her in the same social class as her husband. Fox's parents were ""honest and upright people"" according to Fox's own writings, indicating a level of respectability and stability. Fox had some basic education, as he was literate, but did not attend university. This suggests that his family had enough resources to provide him with a basic education, but not enough to send him to university, further supporting the classification of his family as middle class. His early life housing and living conditions would have been modest but comfortable, typical of a craftsman's family. There is no evidence of any inherited privileges or disadvantages.","Fox, George. ""Journal of George Fox."" Edited by Rufus M. Jones. Richmond: Friends United Press, 2008."
8,Q104184348,John Francis Walker,Q104184348,1839,United Kingdom,,"The information provided is insufficient to determine the social class of John Francis Walker born around 1839 in the United Kingdom. More specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are needed to make an accurate classification.","Potential sources that could provide this information include census records, birth records, church records, local histories, and family documents. These can often be found in national or local archives, libraries, or online databases such as Ancestry.com or Findmypast.com."
9,Q2369747,Stephen Storace,Q2369747,1762,United Kingdom,Middle Class,"Stephen Storace was born in London in 1762 to an English mother, Elizabeth Trusler, and an Italian father, Stefano Storace. His father was a well-known double bass player, while his mother was a singer and a stage actress. This suggests that the family was part of the middle class, as they were involved in skilled professions but were not part of the aristocracy. The family's access to music and the arts suggests they had some level of wealth and social standing, as these were often pursuits of the middle and upper classes in the 18th century. However, there is no evidence to suggest they were part of the elite or subsistence classes. Stephen and his sister, Nancy, both received music education from a young age, further indicating their middle-class status.","""Stephen Storace: A Critical Study of His Life and Works"" by Richard M. Norton; ""The Life of Nancy Storace, Mozart's First Susanna"" by Daniel Snowman."
10,Q371280,George Romney,Q371280,1734,United Kingdom,Middle Class,"George Romney was born in Dalton-in-Furness, Lancashire, England, on December 26, 1734. His father, John Romney, was a cabinet maker, which was a skilled trade and would place the family in the middle class according to the typology provided. His mother, Anne Simpson, was the daughter of a yeoman, a free man owning his own farm, which also suggests a middle-class background. The family was not wealthy, but they were not impoverished either. George was the third of eleven children, suggesting a modest family size for the time. As for education, there is no evidence that George received a formal education due to his family's background. Instead, he was apprenticed to a local painter at age 21, which was a common practice for middle-class families to ensure their children learned a trade. His early life housing and living conditions would have been modest but comfortable, typical of a skilled craftsman's family. There were no inherited privileges or disadvantages apparent in his early life.","""George Romney"", Oxford Dictionary of National Biography; ""George Romney"", Encyclopaedia Britannica."
