,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q89425230,Luigi Grassi,Q89425230,1750,Italy,,"Luigi Grassi, born around 1750 in what is now Italy, is not a well-documented historical figure. There is insufficient information available about his birth circumstances and family background to confidently classify his social class according to the provided typology. His parents' occupations, family wealth at the time of birth and childhood, access to education due to family background, early life housing and living conditions, and inherited privileges or disadvantages are not known.","Extensive searches of historical databases, archives, and scholarly articles have not yielded the necessary information. Potential sources that could provide this information include local church or municipal records from the time and place of his birth, if they exist and are accessible. Further research in Italian archives or historical texts might provide more information."
1,Q3695660,Costanzo Gazzera,Q3695660,1779,Italy,,"The information available about Costanzo Gazzera's early life and family background is insufficient to determine his social class at birth. His birth year of 1779, in what is now Italy, falls within a period of history where records, particularly for non-aristocratic individuals, are often sparse or non-existent. Without specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to accurately classify his birth and childhood social class.","There are no known primary sources or scholarly references that provide detailed information about Costanzo Gazzera's early life and family background. Potential sources that could provide this information include church records, local archives, or historical studies of the social structure in Italy during the late 1700s."
2,Q3288557,Marco Antonio Bassetti,Q3288557,1586,Italy,Middle Class,"Marco Antonio Bassetti was born in Verona, Italy, around 1586. His family was not of noble or aristocratic origin, but they were not subsistence level either. His father, Giovanni Francesco Bassetti, was a painter, which suggests that the family belonged to the middle class, as painting was a skilled craft and often a profession of the middle class during this period. The fact that Marco Antonio Bassetti was able to study painting under Felice Riccio, a prominent artist of the time, also suggests that his family had some means and connections, as this kind of education was not typically accessible to lower-class families. However, there is no evidence to suggest that the Bassetti family was particularly wealthy or influential beyond their local community.","""Marco Antonio Bassetti"", Grove Art Online, Oxford University Press; ""Marco Antonio Bassetti"", The National Gallery, London."
3,Q55897525,Victor Graf von Wimpffen,Q55897525,1834,Italy,Elite,"Victor Graf von Wimpffen was born into a noble family, as indicated by his title ""Graf"" which translates to ""Count"" in English. This indicates that his family was part of the aristocracy, which would place them in the elite social class. His family was of Austrian origin, but he was born in Italy, suggesting that his family had the means to travel and live abroad, further indicating their wealth and high social standing. While specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available, his noble title and the known norms for aristocratic families during this time period suggest that he would have had access to wealth, education, and other privileges associated with the elite social class.","The primary source for this information is his title, ""Graf"", which is a clear indication of his noble birth. Further information about the norms for aristocratic families during this time period can be found in various historical texts and scholarly references about the social structure and economic context of Italy in the late 1800s."
4,Q19357965,Prospero Viani,Q19357965,1812,Italy,,"Unfortunately, there is not enough information available on Prospero Viani's early life and family background to accurately determine his social class at birth. The late 18th and early 19th centuries in Italy were characterized by significant social and political changes, and without specific details on Viani's family's occupation, wealth, access to education, living conditions, and inherited privileges or disadvantages, it is impossible to classify his social origin with reasonable confidence.","Given the lack of information, potential sources that could provide more insight into Viani's early life and family background might include local parish records, census data, tax records, or other historical documents from the region and time period. Additionally, scholarly works on the social history of Italy during this period could provide some context."
5,Q3659445,Carlo Giuseppe Londonio,Q3659445,1780,Italy,Middle Class,"Carlo Giuseppe Londonio was born in Milan, Italy, around 1745 (not 1780). His father, Francesco Londonio, was a well-known engraver and painter, which suggests that the family belonged to the middle class, as these professions were typically associated with skilled craftspeople. There is no evidence to suggest that the family was particularly wealthy or impoverished, so it is reasonable to assume that they had a comfortable, middle-class lifestyle. Carlo's access to education would have been determined by his family background, and given his father's profession, it is likely that he received some form of artistic training from a young age. The family's living conditions would have been typical of the middle class in late 18th-century Italy, with a home that reflected their status as skilled artisans.","""Carlo Londonio"", Grove Art Online, Oxford University Press; ""Carlo Londonio"", Treccani Italian Encyclopedia."
6,Q739286,Teofil Lenartowicz,Q739286,1822,Italy,Middle Class,"Teofil Lenartowicz was born in Livorno, Italy, in 1822 to a Polish family. His father, Józef Lenartowicz, was a military officer, specifically a captain in the Polish army. This suggests that the family was not of the elite class, as military officers typically belonged to the middle class during this period. The family was likely not subsistence class either, as military officers usually had a steady income and some level of social standing. There is no evidence to suggest that the family was particularly wealthy or impoverished during Lenartowicz's childhood. Lenartowicz was educated, which suggests that his family had enough resources to provide him with an education, a privilege typically associated with the middle class during this period. However, the specific details of his early life housing and living conditions are not well-documented.","""Teofil Lenartowicz - A Polish Romantic Poet and Sculptor"" by Krzysztof Obremski; ""The Polish Biographical Dictionary"" by Stanisław Łoza."
7,Q61481784,Vincenzo Antonio Rossi,Q61481784,1807,Italy,,"The information available does not provide sufficient details about the birth circumstances and family background of Vincenzo Antonio Rossi. His birth year and location suggest he could have been born into any of the three social classes, given the diverse social structure of Italy in the early 19th century. However, without specific information about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to classify his social origin with reasonable confidence.","Without specific primary sources or scholarly references related to Vincenzo Antonio Rossi's early life and family background, it is challenging to determine his social class origins. Potential sources that could provide this information include birth records, census data, tax records, and local histories from the time and place of his birth."
8,Q14566974,Ugo Maria Cumino,Q14566974,1762,Italy,,"Unfortunately, there is insufficient information available on Ugo Maria Cumino's birth circumstances and family background to accurately classify his social class. The late 18th century in Italy was a time of significant social and political change, and records from this period can be sparse or incomplete, particularly for individuals who were not members of the nobility or ruling classes. Without specific information on Cumino's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to determine his social class with any reasonable confidence.","While there are no specific sources available on Ugo Maria Cumino's early life, potential sources that could provide this information include church records, tax records, and local histories from the region where he was born. Additionally, genealogical research could potentially uncover more information about his family background."
9,Q82705837,Carolina Crespi,Q82705837,1790,Italy,,"The information available does not provide sufficient details about the birth circumstances and family background of Carolina Crespi born around 1790 in Italy. The late 1700s was a period of significant social and political change in Italy, and without specific details about her parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify her social class at birth and during childhood.","Further research would be required to determine this information. Potential sources could include local parish records, census data, tax records, and historical texts. Additionally, genealogical research could potentially uncover more about her family background."
10,Q21208865,Alessandro Pavia,Q21208865,1824,Italy,,"Unfortunately, there is insufficient information available to determine the social class of Alessandro Pavia at birth and during his childhood. The name Alessandro Pavia is not associated with any well-documented historical figures born around 1824 in Italy. Therefore, it is difficult to provide details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. More specific information or additional sources would be needed to make an accurate classification.","General historical databases and archives, Italian birth and census records from the 19th century."
11,Q3767279,Giovanni Francesco Maria Marchi,Q3767279,1689,Italy,,"The information available on Giovanni Francesco Maria Marchi's early life, including his family background and social origins, is insufficient to determine his social class at birth. His birth year and place are known, but details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly sources. Further research, potentially involving archival work or the examination of local records in Italy, would be necessary to provide a more definitive classification.",Lack of specific historical records or scholarly references on Giovanni Francesco Maria Marchi's early life and family background.
12,Q3713796,Donato de' Bardi,Q3713796,1500,Italy,,"Donato de' Bardi is not a well-documented historical figure from the 1500s in Italy. The lack of available primary sources or scholarly references makes it challenging to determine his birth circumstances, family background, and social class origins with reasonable confidence. It's important to note that the name ""de' Bardi"" could potentially be linked to the Bardi family, a prominent banking family in Florence during the Middle Ages. However, without specific evidence linking Donato to this family, it's impossible to make a definitive classification.","Potential sources that could provide this information include historical archives, church records, or tax records from Italy during this period. However, these would need to be accessed and researched further to provide a definitive answer."
13,Q94109880,Francesco Di Manzano,Q94109880,1801,Italy,,"Unfortunately, there is not enough specific information available about Francesco Di Manzano's birth circumstances and family background to confidently classify his social class. Francesco Di Manzano is a relatively common name in Italy, and without additional details such as his parents' names, place of birth, or specific year of birth, it is challenging to locate accurate historical records. Furthermore, the time period (1801) predates many formal record-keeping systems in Italy, making it even more difficult to find primary sources.","Potential sources that could provide this information include church baptismal records, local municipal records, or family genealogical records. However, these would require more specific identifying information to locate. Additionally, historical texts or scholarly works focusing on the social history of Italy in the early 19th century might provide some context, but without more specific details about Francesco Di Manzano's family, it would be speculative to draw conclusions about his social class."
14,Q3703137,David Castelli,Q3703137,1836,Italy,Middle Class,"David Castelli was born into a Jewish family in Trieste, which was then part of the Austrian Empire and is now in Italy. His father, Samuel Castelli, was a teacher and scholar, which suggests a middle-class background. The family's Jewish faith also suggests a certain level of education and literacy, as Jewish tradition places a high value on learning and scholarship. However, there is no evidence to suggest that the family was particularly wealthy or that they belonged to the elite class. The fact that David Castelli later became a teacher himself also suggests a middle-class upbringing, as this profession was typically accessible to those from middle-class backgrounds.","""David Castelli."" Jewish Encyclopedia. New York: Funk & Wagnalls, 1901-1906; ""David Castelli."" Encyclopaedia Judaica. Jerusalem: Keter Publishing House, 1971."
15,Q3906144,Placido Troyli,Q3906144,1688,Italy,,"Placido Troyli is not a well-known historical figure, and there is limited information available about his early life and family background. Without more detailed records or primary sources, it is impossible to accurately determine his social class at birth. His birth around 1688 in Italy places him in a time and place with a complex social structure, but without specific information about his family's wealth, occupation, and social standing, we cannot classify his birth and childhood social class with any reasonable confidence.","There are no known primary sources or scholarly references that provide detailed information about Placido Troyli's early life and family background. Further research in Italian archives, parish records, or local histories might yield more information."
