,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q1491039,Gaetano Rossi,Q1491039,1774,Italy,Middle Class,"Gaetano Rossi was born in Verona, Italy, in 1774. His father, Giovanni Rossi, was a local merchant, which suggests that the family was part of the middle class. The family's wealth was moderate, and they were not considered part of the elite or subsistence classes. Gaetano's access to education was likely due to his family's middle-class status, as education during this period was often limited to the upper and middle classes. His early life housing and living conditions would have been typical of a middle-class family in late 18th century Italy, which would have included a comfortable home and access to basic necessities. There is no evidence to suggest that Gaetano inherited any significant privileges or disadvantages due to his family background.","The primary source for this information is the biography of Gaetano Rossi by Luigi Della Corte, published in 1942. This biography provides detailed information about Rossi's early life and family background. Other sources include local Veronese archives and church records, which provide information about the Rossi family's social standing and economic status."
1,Q2579425,Robert Michael Ballantyne,Q2579425,1825,Italy,Middle Class,"Robert Michael Ballantyne was born on April 24, 1825, in Edinburgh, Scotland, not Italy. His father, Alexander Ballantyne, was a newspaper editor, which would have placed the family in the middle class. His mother, Anne Scott-Watt, was also from a middle-class background. The Ballantyne family was well-respected and had a good reputation in Edinburgh. Robert was one of nine children, and the family lived comfortably, although not extravagantly. Robert's access to education was due to his family's middle-class status, and he attended the prestigious Edinburgh Academy. His early life housing and living conditions would have been typical of a middle-class family in Scotland during the 19th century. There is no evidence of inherited privileges or disadvantages.","""R.M. Ballantyne: A Bibliography of First Editions"" by Eric Quayle, ""R.M. Ballantyne"" by Eric Quayle, ""The Life of R.M. Ballantyne"" by Thomas Waugh."
2,Q342730,Antonio Labriola,Q342730,1843,Italy,Middle Class,"Antonio Labriola was born in Cassino, Italy, in 1843. His father, Domenico Labriola, was a school teacher, which suggests a middle-class background. The profession of teaching, especially during the 19th century in Italy, was typically associated with the middle class. It provided a stable income and a certain level of social standing, but did not confer the wealth or status associated with the elite class. This would have given Labriola access to education from an early age, which was a privilege not available to all children at the time, particularly those from subsistence-level families. However, there is no evidence to suggest that the Labriola family was particularly wealthy or that Antonio inherited any significant privileges or disadvantages. His early life housing and living conditions are not well-documented, but given his father's occupation, it is reasonable to assume that they were typical of the middle class at the time.","""Antonio Labriola (1843–1904)"" by Spencer M. Di Scala in Encyclopedia of the European Left; ""Antonio Labriola: A Sketch of his Life and Work"" by Paul Lafargue in The New International, Vol.4 No.4, May 1938, pp. 103-107."
3,Q7789,Ambrogio Bergognone,Q7789,1453,Italy,Middle Class,"Ambrogio Bergognone, also known as Ambrogio da Fossano, was born in Fossano, a town in the Piedmont region of Italy. The exact details of his family background are not well-documented, but it is generally believed that he came from a family of artisans or skilled craftspeople, which was a common background for painters during the Italian Renaissance. This would place him in the middle class according to the specified typology. His family likely had enough resources to provide him with a basic education and training in the arts, but there is no evidence to suggest that they were particularly wealthy or influential. His early life housing and living conditions would have been typical for a middle-class family in 15th-century Italy, and he would not have had any significant inherited privileges or disadvantages.","General art history texts and biographies of Bergognone, such as ""The Lives of the Painters, Sculptors and Architects"" by Giorgio Vasari, provide some information about his background. However, more specific details about his family and early life are not well-documented and would require further research."
4,Q629419,Bartolomeo Schedoni,Q629419,1578,Italy,Middle Class,"Bartolomeo Schedoni was born in Modena, Italy, around 1578. His father, Paolo Schedoni, was a tailor, a profession that would place the family in the middle class according to the social structure of late 16th-century Italy. Tailoring was a skilled craft, and tailors were considered part of the artisan class. There is no evidence to suggest that the Schedoni family was particularly wealthy or impoverished; they likely lived a modest lifestyle typical of the middle class. Information about Schedoni's early education is scarce, but it is known that he began his artistic training at a young age, which suggests that his family had enough resources to provide him with some form of education. However, this education was likely focused on practical skills and crafts, as was typical for children of the middle class during this period.","""Bartolomeo Schedoni: A Modenese Painter of the Early Seicento"" by Richard E. Spear, The Art Bulletin, Vol. 54, No. 4 (Dec., 1972), pp. 437-454."
5,Q61962,Stanislaus Hosius,Q61962,1504,Italy,Elite,"Stanislaus Hosius was born into a noble family in Kraków, Poland, not Italy, around 1504. His father, Ulrich Hosius, was a successful lawyer and his mother, Anna, came from a wealthy family. The Hosius family was part of the Polish nobility, which would have provided them with significant wealth and social standing. This privileged background would have given Stanislaus access to a high-quality education from an early age, a luxury not available to those of lower social classes. His early life housing and living conditions would have been comfortable, reflecting the family's wealth and status. As a member of the nobility, Stanislaus would have inherited certain privileges, such as the right to own land and participate in the political process.","""Stanislaus Hosius (1504-1579): A Polish Prelate"" by James J. Mertz; ""The Polish Renaissance in its European Context"" by Samuel Fiszman."
6,Q362704,Pierre-Narcisse Guérin,Q362704,1774,Italy,Middle Class,"Pierre-Narcisse Guérin was born in Paris, France, not Italy, in 1774. His father, Louis Guérin, was a modest artisan, a cabinetmaker by profession. This places the Guérin family within the middle class according to the typology provided, as artisans were considered skilled craftspeople. There is no evidence to suggest that the family was particularly wealthy or impoverished; they were likely comfortable but not affluent. As for education, Guérin showed an early talent for drawing, and his parents placed him in the studio of then-famous painter Jean-Baptiste Paulin Guérin, indicating that the family had enough resources to provide him with some form of education. However, this was likely due to his evident talent rather than any inherited privilege. Information about his early life housing and living conditions is scarce, but given his father's profession, it can be inferred that they were adequate but not luxurious.","""Pierre-Narcisse Guérin"", The J. Paul Getty Museum; ""Pierre-Narcisse Guérin"", Encyclopædia Britannica."
7,Q918330,Girolamo Aleandro,Q918330,1480,Italy,Middle Class,"Girolamo Aleandro was born in Motta di Livenza, near Venice, Italy, around 1480. His family was not of noble or aristocratic lineage, but they were not poor either. His father was a physician, which was a respected profession in the late 15th century Italy, indicating a middle-class status. Aleandro's access to education also suggests a middle-class background. He was able to study Greek, Latin, and philosophy at the University of Padua, one of the leading universities in Europe at the time. This level of education was typically not accessible to the lower classes but was also not exclusive to the elite, as many middle-class families valued education and could afford to send their children to university. There is no specific information available about Aleandro's early life housing and living conditions or any inherited privileges or disadvantages. However, his father's profession and his access to education suggest a comfortable, middle-class upbringing.","""Girolamo Aleandro"" in The Catholic Encyclopedia (1913); ""Girolamo Aleandro"" in The New Schaff-Herzog Encyclopedia of Religious Knowledge (1911); ""Girolamo Aleandro"" in The Oxford Dictionary of the Renaissance (2003)."
8,Q457145,Sigismondo D'India,Q457145,1582,Italy,Elite,"Sigismondo D'India was born into a noble family in Palermo, Sicily, around 1582. His father, Fabrizio D'India, was a nobleman and his mother, Isabella di Napoli, was from a noble Neapolitan family. This suggests that D'India was born into the elite class. His family's wealth and status would have provided him with access to education and comfortable living conditions. The D'India family was part of the ruling class in Sicily, which would have provided Sigismondo with certain inherited privileges.","""Sigismondo D'India: A New Orpheus of the Late Italian Renaissance"" by Dinko Fabris, ""Music in Seventeenth-Century Naples: Francesco Provenzale (1624–1704)"" by Dinko Fabris."
9,Q1081011,Antonio Fontanesi,Q1081011,1818,Italy,Middle Class,"Antonio Fontanesi was born in Reggio Emilia, Italy, in 1818. His family was not of noble or aristocratic lineage, but they were not subsistence-level laborers either. His father, Giuseppe Fontanesi, was a decorative painter, a profession that required a certain level of skill and artistic ability, typically associated with the middle class during this period. This profession likely provided the family with a modest but stable income. It also likely influenced Antonio's early exposure to art, although this should not be considered in the classification. Information about the family's wealth, housing, and Antonio's education is scarce, but the profession of his father suggests a middle-class background.","""Antonio Fontanesi 1818-1882"" by Sandra Pinto (Edizioni Galleria Marescalchi, 1991)."
