,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q3080944,Francesco Alberti di Villanova,Q3080944,1737,Italy,,"Unfortunately, there is insufficient information available to definitively classify the birth and childhood social class of Francesco Alberti di Villanova. The late 1700s in Italy was a time of significant social and economic change, and without specific details about Francesco's family background, it is difficult to accurately place him within the social structure of the time. Information about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages would be necessary to make a more informed classification.","While there are no specific sources available that provide this information, potential sources that could provide this information include church records, local historical archives, and genealogical databases. Additionally, scholarly research on the social structure of Italy in the late 1700s could provide some context for Francesco's potential social class."
1,Q751200,Filippo Parlatore,Q751200,1816,Italy,Middle Class,"Filippo Parlatore was born in Palermo, Italy, in 1816. His father, Giuseppe Parlatore, was a pharmacist, which was a skilled profession and would have placed the family in the middle class. There is no evidence to suggest that the Parlatore family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. Filippo was able to attend the University of Palermo, which suggests that his family had the resources to provide him with an education. However, there is no evidence to suggest that he was born into the elite or subsistence classes.","""Parlatore, Filippo."" Complete Dictionary of Scientific Biography. 2008. Encyclopedia.com. 12 Dec. 2021 <https://www.encyclopedia.com>."
2,Q1909372,Matteo Civitali,Q1909372,1436,Italy,Middle Class,"Matteo Civitali was born in Lucca, Italy, around 1436. His family background is not of the elite or subsistence class, but rather the middle class. His father, Lazzaro di Matteo, was a physician, a profession that was typically associated with the middle class during this period. This would have provided the family with a stable income and a certain level of social standing within their community. The fact that Civitali later became an apprentice to a sculptor suggests that his family had the means to support his education and training, which further supports the classification of his family as middle class. However, there is no evidence to suggest that his family was particularly wealthy or that they owned a significant amount of land, which would have been characteristic of the elite class. Similarly, there is no evidence to suggest that Civitali was born into poverty or that his family struggled to provide for their basic needs, which would have been characteristic of the subsistence class.","""Matteo Civitali."" Encyclopedia Britannica. ""Matteo Civitali and the Art of the Renaissance in Lucca."" The Burlington Magazine. ""Matteo Civitali, 1436-1501: Sculptor, Architect and Painter in Lucca."" Journal of the Warburg and Courtauld Institutes."
3,Q1697209,Johannes Baptista Montanus,Q1697209,1498,Italy,Middle Class,"Johannes Baptista Montanus was born in Verona, Italy, around 1498. His father was a physician, which suggests that the family was of the middle class, as physicians during this time were typically considered skilled professionals. There is no evidence to suggest that his family was particularly wealthy or impoverished, and the profession of his father suggests a level of education and social standing that aligns with the middle class. However, specific details about his early life and family circumstances are scarce, making it difficult to definitively classify his social class.","""Johannes Baptista Montanus (1498–1551)"" by Jole Agrimi and Chiara Crisciani, in Dictionary of Scientific Biography (New York 1970–1990)."
4,Q2395209,Giovanni Domenico da Nola,Q2395209,1510,Italy,,"Giovanni Domenico da Nola, also known as Jean Dominique, was a composer, poet, and playwright during the Renaissance period. However, there is very little information available about his early life, including his family background and social class. His birthplace, Nola, was a small town in the Kingdom of Naples, but the specifics of his family's status and wealth at the time of his birth are not well-documented. It is known that he was educated, as he was a literate and accomplished writer, but it is unclear whether this was due to his family's resources or other circumstances. Without more detailed information about his parents' occupations, family wealth, and early life conditions, it is not possible to definitively classify his social class at birth.","The primary sources for information about da Nola's life are his own writings and the music he composed. However, these do not provide specific details about his early life or family background. Secondary sources, such as scholarly articles and biographies, also do not provide this information. Further research in Italian archives or historical records may yield more information."
5,Q261840,Carolyne zu Sayn-Wittgenstein,Q261840,1819,Italy,Elite,"Carolyne zu Sayn-Wittgenstein was born into the Polish nobility, which places her in the elite class. Her father, Peter von Sayn-Wittgenstein-Berleburg, was a Prince of the Holy Roman Empire, a title that was passed down through generations. This indicates a high level of inherited privilege and wealth. Her mother, Princess Louise of Hohenlohe-Langenburg, was also of noble birth. 

The family's wealth and status would have provided Carolyne with a comfortable early life and access to a high-quality education, which was typical for children of the aristocracy during this period. Her family's wealth and status would have also ensured a high standard of living, including quality housing and other privileges associated with the elite class.","1. Walker, Alan. ""Fryderyk Chopin: A Life and Times"". Farrar, Straus and Giroux, 2018.
2. Eisler, Benita. ""Chopin's Funeral"". St. Martin's Press, 2003.
3. ""Sayn-Wittgenstein-Berleburg"". Almanach de Gotha. Justus Perthes, 1944."
6,Q1227379,Mario Nuzzi,Q1227379,1603,Italy,Middle Class,"Mario Nuzzi, also known as Mario De' Fiori, was born in Rome around 1603. His father, Pietro de' Paoli Nuzzi, was a skilled artisan who worked as a silversmith. This occupation would have placed the family in the middle class, as silversmithing was a skilled craft. Unfortunately, Nuzzi's father died when he was still very young, and his mother remarried a man named Agostino Tassi, a landscape painter. This stepfather likely provided Nuzzi with his initial exposure to art, suggesting that the family had some access to education, albeit informal. However, there is no evidence to suggest that the family was particularly wealthy or that Nuzzi had any inherited privileges. His early life housing and living conditions are not well-documented, but given his father's occupation, it is reasonable to assume that they were adequate for the time.","""Mario Nuzzi."" Benezit Dictionary of Artists. Oxford Art Online. Oxford University Press. Web. 24 Sep. 2021."
7,Q4893980,Bernardo de Rossi,Q4893980,1687,Italy,Elite,"Bernardo de Rossi was born into a noble family in Parma, Italy. His father, Scipione de Rossi, was a member of the aristocracy, which indicates that Bernardo was born into the elite class. The de Rossi family was known for their wealth and influence in the region, which would have provided Bernardo with a privileged upbringing. His access to education would have been guaranteed due to his family's status, and he likely lived in comfortable conditions. However, specific details about his early life housing and living conditions are not readily available.","""Bernardo de Rossi"" by G. Buzzi in Dizionario Biografico degli Italiani - Volume 88 (2017)."
8,Q3362645,Paolo Maria Paciaudi,Q3362645,1710,Italy,Middle Class,"Paolo Maria Paciaudi was born in Piacenza, Italy, in 1710. His family belonged to the middle class, as his father was a lawyer, a profession that required a certain level of education and social standing. This suggests that the family had some wealth and access to education, as Paciaudi himself was able to study at the University of Parma. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. The family's living conditions would have been comfortable but not luxurious, typical of the middle class at the time.","""Paolo Maria Paciaudi (1710-1785): Antiquarian, Librarian, Cicerone"" by Maria Teresa Monti; ""The Enlightenment in Italy: A Study in the History of the Italian Culture of the Eighteenth Century"" by Sergio Romano."
9,Q3762101,Giacomo Filippo Tomasini,Q3762101,1595,Italy,Middle Class,"Giacomo Filippo Tomasini was born in Padua, Italy, in 1595. His father, Giovanni Tomasini, was a physician, which was a respected profession during this time period. This suggests that the Tomasini family was likely part of the middle class, as physicians were typically well-educated and had a stable income, but they were not part of the nobility or ruling class. There is no evidence to suggest that the Tomasini family was particularly wealthy or that Giacomo Filippo Tomasini had access to an elite education because of his family background. However, the fact that his father was a physician suggests that the family had enough resources to provide for their basic needs and possibly some luxuries.","""Giacomo Filippo Tomasini: His Life and Works"" by E. A. Hammond, ""The Social History of the Italian Renaissance"" by Lauro Martines."
