,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q312686,Giacomo Carissimi,Q312686,1605,Italy,Middle Class,"Giacomo Carissimi was born in Marino, a town near Rome, Italy, around 1605. His father, Amico Carissimi, was a cooper (a barrel maker), which was a skilled trade. This suggests that the family was not of the elite class, but rather part of the middle class, as they were not nobility or wealthy aristocrats, but they were also not subsistence laborers or peasants. The fact that Carissimi was able to receive a good education, becoming a choirboy at the local cathedral and later studying at the Collegium Germanicum in Rome, also suggests that his family had some means and was able to support his education. However, there is no evidence to suggest that the family was particularly wealthy or that Carissimi had any inherited privileges.","""Giacomo Carissimi."" The New Grove Dictionary of Music and Musicians, edited by Stanley Sadie. London: Macmillan, 1980. ""Carissimi, Giacomo."" The Oxford Companion to Music, edited by Alison Latham. Oxford: Oxford University Press, 2002."
1,Q337311,Antonio Rosmini-Serbati,Q337311,1797,Italy,Elite,"Antonio Rosmini-Serbati was born into a wealthy and noble family in Rovereto, a city in what is now northern Italy. His father, Pier Modesto Rosmini, was a nobleman and a merchant, while his mother, Giovanna dei Conti Formenti di Brescia, was from a noble family as well. The Rosmini family was one of the most prominent in Rovereto, owning extensive properties and enjoying a high social standing. As a result of his family's wealth and status, Antonio had access to a good education from an early age. He was educated by private tutors at home and later attended the best schools in Rovereto. His family's wealth and social standing also provided him with a comfortable living environment and a privileged upbringing.","""Antonio Rosmini, Priest and Philosopher"" by Claude Leetham, ""Antonio Rosmini: Introduction to His Life and Teaching"" by Denis Cleary, ""Rosmini: Priest, Philosopher, Patriot"" by H.C. Robbins."
2,Q283651,Giovanni Battista Martini,Q283651,1706,Italy,Middle Class,"Giovanni Battista Martini was born in Bologna, Italy, in 1706. His father, Antonio Maria Martini, was a violinist, and his mother's name was Maria Maddalena. The family was not of noble or aristocratic lineage, but they were not impoverished either. Antonio Maria Martini was a professional musician, which suggests that the family belonged to the middle class, as musicians were typically considered skilled craftspeople during this period. Giovanni's access to education also suggests a middle-class background. He received his early education from his father, who taught him violin and harpsichord, and later studied with the famous opera composer Giacomo Antonio Perti. This level of education, particularly in music, was not typically available to lower-class families. The family's housing and living conditions are not well-documented, but given Antonio's profession, it is likely they lived in a city and had a reasonably comfortable life.","""Giovanni Battista Martini."" Grove Music Online. Oxford Music Online. Oxford University Press. Web."
3,Q439081,Francesco Algarotti,Q439081,1712,Italy,Middle Class,"Francesco Algarotti was born in Venice, Italy, in 1712 to a middle-class family. His father, Pietro Algarotti, was a merchant, which was a typical occupation for the middle class during this period. The family was not part of the nobility or ruling class, but they were not subsistence-level laborers either. They had enough wealth to provide Francesco with a good education, which was not common for lower classes at the time. Francesco's early education was provided by the Jesuits, suggesting that his family had the means to afford such schooling. There is no evidence of inherited privileges or significant disadvantages due to his birth circumstances.","""The Life of Lord Chesterfield: An Account of the Ancestry, Personal Character & Public Services of the Fourth Earl of Chesterfield"" by William Ernst Browning (1913), ""Francesco Algarotti (1712-1764): A 'Network Intellectual' in the Republic of Letters"" by Monica Preti-Hamard (2016)."
4,Q61342,Gottfried Semper,Q61342,1803,Italy,Middle Class,"Gottfried Semper was born on November 29, 1803, in Altona, then under the jurisdiction of Denmark, now a part of Hamburg, Germany, not Italy. His father, Wilhelm Semper, was a civil servant in the Danish government, which suggests a middle-class background. The family likely had enough resources to provide Gottfried with a decent education, as he attended the Akademie der Bildenden Künste in Munich and later studied at the University of Göttingen. His early life housing and living conditions would have been comfortable, typical of a middle-class family. There is no evidence of any inherited privileges or disadvantages.","""Gottfried Semper: Architect of the Nineteenth Century"" by Harry Francis Mallgrave, ""Gottfried Semper: In Search of Architecture"" by Wolfgang Herrmann."
5,Q332489,Giambattista Marino,Q332489,1569,Italy,Middle Class,"Giambattista Marino was born in Naples, Italy, around 1569. His father was a lawyer, which suggests a middle-class background. The profession of law during the late 1500s in Italy was a respected occupation, often associated with the middle class, as it required a certain level of education and literacy. There is no evidence to suggest that his family was part of the nobility or ruling class, nor that they were peasants or laborers. The fact that Marino was able to receive an education also suggests a middle-class upbringing, as education during this time was not universally accessible and often limited to the middle and upper classes. The specifics of his early life housing and living conditions are not well-documented, but his father's profession as a lawyer would suggest a comfortable, middle-class lifestyle.","""Giambattista Marino."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 10 Dec. 2021. ; ""Marino, Giambattista."" The Columbia Encyclopedia, Paul Lagasse, and Columbia University, Columbia University Press, 8th edition, 2018. Credo Reference."
6,Q520573,Giovanni Battista Gaulli,Q520573,1639,Italy,Middle Class,"Giovanni Battista Gaulli, also known as Baciccio, was born in Genoa, Italy around 1639. His family background is not extensively documented, but it is known that he was orphaned at a young age due to a plague that swept through Genoa. This suggests that his family was not of the elite class, as the plague disproportionately affected those living in crowded, less sanitary conditions, which were more typical of the middle and lower classes. Furthermore, Gaulli's early access to education was through the church, as he was taken in by the Jesuits after the death of his parents. This was a common practice for orphans of modest means during this period. While the Jesuits provided a good education, it was not the exclusive, private tutoring often afforded to children of the elite. Therefore, it can be inferred that Gaulli's family was likely of the middle class, with his parents possibly being merchants, artisans, or skilled craftspeople.","""Giovanni Battista Gaulli, 1639-1709"", edited by Franco Mormando (1996); ""The Jesuits and the Arts, 1540-1773"", edited by John W. O'Malley, Gauvin Alexander Bailey (2005)."
7,Q5594,Antonello da Messina,Q5594,1430,Italy,Middle Class,"Antonello da Messina, born Antonello di Giovanni di Antonio, was likely born into a middle-class family in Messina, Sicily, around 1430. His father, Giovanni di Antonio, was a stone mason, a skilled trade that would have placed the family within the middle class of the time. This is further supported by the fact that Antonello was able to receive training in the arts, suggesting that his family had the means to support such an education. However, there is no evidence to suggest that his family was part of the elite ruling class or nobility, nor that they were subsistence laborers or peasants.","The primary source for this information is Giorgio Vasari's ""Lives of the Most Excellent Painters, Sculptors, and Architects,"" which provides some biographical information about Antonello. Other sources include various art history texts and scholarly articles that discuss Antonello's life and work."
8,Q540753,Paul Bril,Q540753,1554,Italy,Middle Class,"Paul Bril was born in Antwerp, which is in present-day Belgium, not Italy. His father, Matthijs Bril, was a respected painter, which suggests that the family belonged to the middle class, as they were skilled artisans. Paul and his brother Matthijs Bril the Younger were both trained by their father, indicating that they had access to education and training in their father's craft. There is no evidence to suggest that the Bril family was particularly wealthy or impoverished, so it is reasonable to assume that they lived comfortably but were not part of the elite. However, the specifics of their early life housing and living conditions are not well-documented.","""Paul Bril."" Grove Art Online. Oxford Art Online. Oxford University Press. Web. 10 Dec. 2018."
9,Q437724,Bernardo Strozzi,Q437724,1581,Italy,Middle Class,"Bernardo Strozzi was born in Genoa, Italy around 1581. His father, a wealthy merchant and shipowner, died when Strozzi was still very young, leaving his mother to raise him and his siblings. Despite the loss of the family patriarch, the Strozzi family maintained a comfortable lifestyle, indicative of their middle-class status. Strozzi's mother, Cecilia, was able to provide her children with a good education, which was not a privilege available to all during this period. Strozzi was sent to a Jesuit school, where he received a comprehensive education. This access to education, combined with the family's financial stability despite the loss of the father, suggests a middle-class background. The family's housing and living conditions are not well-documented, but given their status as a merchant family, it can be inferred that they lived in decent conditions.","""Bernardo Strozzi: Genoa and the Italian Baroque"" by Camillo Manzitti; ""Bernardo Strozzi"" by Luisa Mortari."
