,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
0,Q721545,Ascanio Condivi,Q721545,1525,Italy,Middle Class,"Ascanio Condivi was born in Ripatransone, in the Marche region of Italy. His father was a notary, a profession that required literacy and a certain level of education, suggesting that the family was part of the middle class. Notaries were important figures in the local community, often dealing with legal matters and contracts, which further supports the idea that Condivi's family was not subsistence level. However, there is no evidence to suggest that his family was part of the elite or nobility. The fact that Condivi later went on to study at the University of Bologna also suggests that his family had the means to support his education, a privilege not available to all during this period.","""Life of Michelangelo"" by Ascanio Condivi, ""The Lives of the Artists"" by Giorgio Vasari, ""Ascanio Condivi, Michelangelo, and the Sistine Chapel: A Study of Condivi’s Life of Michelangelo in Relation to the Iconography of the Sistine Chapel"" by Charles de Tolnay."
1,Q717097,Francesco Granacci,Q717097,1469,Italy,Middle Class,"Francesco Granacci was born in Florence, Italy, around 1469. His family background is not extensively documented, but it is known that he was apprenticed to the painter Domenico Ghirlandaio. This suggests that his family had enough resources to arrange and possibly pay for an apprenticeship, a common practice among the middle class during this period. Apprenticeships were often arranged by families who were artisans themselves or had connections in the artisan community. However, there's no evidence to suggest that Granacci's family belonged to the elite class of Florence, such as the Medici family, or that they were subsistence-level laborers or peasants. The fact that Granacci was able to receive training as a painter from a young age also indicates that his family had some means and valued education, another characteristic of the middle class during this period.","Vasari, Giorgio. ""Lives of the Most Eminent Painters Sculptors and Architects."" Modern Library, 2006."
2,Q12631500,Giovanni Giacomo de Rossi,Q12631500,1627,Italy,Middle Class,"Giovanni Giacomo de Rossi was born into a family of printers and publishers, a profession that would place them in the middle class according to the specified typology. His father, Giuseppe de Rossi, was the founder of the family publishing business, which was one of the leading publishers in Rome during the 17th century. The family business indicates a level of wealth and stability, but not to the extent of the elite class. The profession of printer and publisher would have required a certain level of education, suggesting that the family had access to educational resources. However, there is no evidence to suggest that they were part of the ruling class or nobility, nor that they lived in extreme poverty or were laborers or slaves.","""La Calcografia tra '800 e '900. Storia di una famiglia di stampatori: i De Rossi da Giovanni Giacomo a Pietro."" (The Calcografia between '800 and '900. History of a family of printers: the De Rossi from Giovanni Giacomo to Pietro.) by Maria Rosaria Nappi."
3,Q1495308,Gasparo Angiolini,Q1495308,1731,Italy,,"The birth circumstances and family background of Gasparo Angiolini, a prominent ballet dancer and choreographer in the 18th century, are not well-documented. There is limited information available about his early life, including his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. Given the lack of primary sources and historical records, it is difficult to determine with reasonable confidence the social class of his birth and childhood.","While there are numerous sources that discuss Angiolini's contributions to ballet and his professional life, such as ""The Ballet of the Enlightenment: The Establishment of the Ballet D'Action in France, 1770-1793"" by Ivor Guest, these do not provide specific information about his family background and early life. Further research in Italian archives or historical records may yield more information."
4,Q3417362,Raffaello Maffei,Q3417362,1451,Italy,Elite,"Raffaello Maffei was born into a prominent and wealthy family in Volterra, Italy. His father, Giovanni Maffei, was a well-known jurist and his mother, Elisabetta, was from the wealthy and influential Belforti family. The Maffei family was part of the ruling class in Volterra and had a long history of involvement in the city's political and social affairs. Raffaello's early life would have been characterized by a high level of comfort and privilege, with access to education and other opportunities that were typically reserved for the elite. His family's wealth and social standing would have provided him with a significant advantage in his early life.","""Raffaello Maffei: His Life and Works"" by Paul Oskar Kristeller, ""The Italian Renaissance: Culture and Society in Italy"" by Peter Burke."
5,Q220813,Cennino Cennini,Q220813,1360,Italy,Middle Class,"Cennino Cennini was born in Colle di Val d'Elsa, a town in Tuscany, Italy. His father, Cennino di Drea Cennini, was a well-respected artist and craftsman. This suggests that Cennini was born into a family of skilled craftspeople, which would place them in the middle class according to the specified typology. The family's status as artisans would have provided them with a moderate level of wealth and social standing, as well as access to education and training in the arts. Cennini's early life housing and living conditions would likely have been comfortable, but not luxurious. There is no evidence to suggest that he inherited any significant privileges or disadvantages due to his family background.","Cennini's own book, ""Il Libro dell'Arte"" or ""The Craftsman's Handbook,"" provides some information about his family background and early life. Additional information can be found in Giorgio Vasari's ""Lives of the Most Excellent Painters, Sculptors, and Architects."""
6,Q3767354,Giovanni Gherardini,Q3767354,1778,Italy,,"The information available on Giovanni Gherardini, born around 1778 in Italy, is insufficient to determine his social class at birth and during childhood. His family background, parents' occupations, family wealth at the time of his birth and childhood, access to education due to family background, early life housing and living conditions, and inherited privileges or disadvantages are not well-documented in historical records or scholarly references. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","There are no known primary sources, ancient texts, or scholarly references that provide detailed information about the birth circumstances and family background of Giovanni Gherardini. Further research may be required to find potential sources that could provide this information."
7,Q979467,Pietro Liberi,Q979467,1605,Italy,,"The birth circumstances and family background of Pietro Liberi, an Italian Baroque painter, are not well-documented. There is limited information available about his early life, including his parents' occupations, family wealth, access to education, early life housing, and any inherited privileges or disadvantages. This lack of information makes it difficult to accurately classify his social class at birth and during his childhood.","Most of the available information about Pietro Liberi comes from later biographies and art history texts, which focus primarily on his artistic career and achievements. These sources do not provide sufficient detail about his early life and family background. Further research in Italian archives or other primary sources may yield more information."
8,Q284282,Giovanni Antonio Amadeo,Q284282,1447,Italy,Middle Class,"Giovanni Antonio Amadeo was born in Pavia, Italy, around 1447. His father, Antonio Maria, was a stonemason, which was a skilled craft occupation. This would place the family within the middle class, according to the typology provided. There is no evidence to suggest that the family was particularly wealthy or impoverished, but they would have had a stable income from Antonio Maria's work. The fact that Giovanni Antonio followed in his father's footsteps and became a stonemason himself suggests that he had access to education and training in this field, likely provided by his father. This again is indicative of a middle-class background, as the children of subsistence workers would not typically have access to such opportunities. There is no information available on the family's housing or living conditions, or any inherited privileges or disadvantages.","""Giovanni Antonio Amadeo"" by Luigi Angelini, 1945; ""The Renaissance in Italy: Architecture and Sculpture"" by John Addington Symonds, 1898."
9,Q311629,Jacob Obrecht,Q311629,1457,Italy,Middle Class,"Jacob Obrecht was born in Ghent, which is now part of Belgium, not Italy, around 1457. His father, Willem Obrecht, was a well-known city trumpeter, a position that would have placed the family in the middle class. This occupation would have provided a stable income and some degree of prestige within the community. Jacob's mother died in 1460 when he was just three years old, and his father remarried a year later. There's no evidence to suggest that the family was particularly wealthy, but they would have been comfortable. Jacob's father's position would have given him access to education, and indeed, he was educated at the Latin school in Ghent. His early life housing and living conditions would have been typical of a middle-class family in Ghent at the time.","""Jacob Obrecht: A Flemish Composer of the Renaissance"" by Rob C. Wegman, ""The New Grove Dictionary of Music and Musicians"" edited by Stanley Sadie and John Tyrrell."
